RSLT1234 (Chromatogram RI)	
8.15667	0.074
8.15833	0.087
8.16000	0.091
8.16167	0.081
8.16333	0.071
8.16500	0.082
8.16667	0.088
8.16833	0.083
8.17000	0.072
8.17167	0.080
8.17333	0.090
8.17500	0.085
8.17667	0.075
8.17833	0.084
8.18000	0.094
8.18167	0.090
8.18333	0.077
8.18500	0.082
8.18667	0.091
8.18833	0.087
8.19000	0.073
8.19167	0.079
8.19333	0.087
8.19500	0.084
8.19667	0.070
8.19833	0.074
8.20000	0.086
8.20167	0.080
8.20333	0.067
8.20500	0.075
8.20667	0.088
8.20833	0.085
8.21000	0.072
8.21167	0.079
8.21333	0.091
8.21500	0.088
8.21667	0.074
8.21833	0.079
8.22000	0.089
8.22167	0.086
8.22333	0.073
8.22500	0.078
8.22667	0.091
8.22833	0.091
8.23000	0.079
8.23167	0.084
8.23333	0.098
8.23500	0.096
8.23667	0.081
8.23833	0.083
8.24000	0.097
8.24167	0.093
8.24333	0.078
8.24500	0.078
8.24667	0.091
8.24833	0.091
8.25000	0.080
8.25167	0.082
8.25333	0.093
8.25500	0.090
8.25667	0.079
8.25833	0.080
8.26000	0.095
8.26167	0.097
8.26333	0.084
8.26500	0.083
8.26667	0.095
8.26833	0.093
8.27000	0.078
8.27167	0.077
8.27333	0.091
8.27500	0.094
8.27667	0.081
8.27833	0.078
8.28000	0.091
8.28167	0.092
8.28333	0.079
8.28500	0.078
8.28667	0.090
8.28833	0.092
8.29000	0.080
8.29167	0.078
8.29333	0.092
8.29500	0.095
8.29667	0.084
8.29833	0.080
8.30000	0.095
8.30167	0.096
8.30333	0.084
8.30500	0.079
8.30667	0.094
8.30833	0.097
8.31000	0.087
8.31167	0.077
8.31333	0.091
8.31500	0.094
8.31667	0.083
8.31833	0.074
8.32000	0.085
8.32167	0.089
8.32333	0.076
8.32500	0.066
8.32667	0.075
8.32833	0.077
8.33000	0.066
8.33167	0.062
8.33333	0.078
8.33500	0.085
8.33667	0.074
8.33833	0.064
8.34000	0.080
8.34167	0.088
8.34333	0.083
8.34500	0.075
8.34667	0.089
8.34833	0.096
8.35000	0.085
8.35167	0.073
8.35333	0.084
8.35500	0.091
8.35667	0.084
8.35833	0.070
8.36000	0.078
8.36167	0.085
8.36333	0.078
8.36500	0.066
8.36667	0.078
8.36833	0.088
8.37000	0.081
8.37167	0.069
8.37333	0.079
8.37500	0.085
8.37667	0.079
8.37833	0.066
8.38000	0.077
8.38167	0.082
8.38333	0.074
8.38500	0.062
8.38667	0.074
8.38833	0.086
8.39000	0.082
8.39167	0.073
8.39333	0.087
8.39500	0.096
8.39667	0.090
8.39833	0.076
8.40000	0.084
8.40167	0.091
8.40333	0.084
8.40500	0.070
8.40667	0.078
8.40833	0.088
8.41000	0.084
8.41167	0.071
8.41333	0.082
8.41500	0.090
8.41667	0.087
8.41833	0.071
8.42000	0.080
8.42167	0.090
8.42333	0.088
8.42500	0.075
8.42667	0.082
8.42833	0.090
8.43000	0.087
8.43167	0.071
8.43333	0.078
8.43500	0.088
8.43667	0.085
8.43833	0.071
8.44000	0.074
8.44167	0.085
8.44333	0.084
8.44500	0.071
8.44667	0.075
8.44833	0.087
8.45000	0.086
8.45167	0.070
8.45333	0.071
8.45500	0.084
8.45667	0.080
8.45833	0.067
8.46000	0.067
8.46167	0.076
8.46333	0.074
8.46500	0.063
8.46667	0.065
8.46833	0.085
8.47000	0.086
8.47167	0.072
8.47333	0.070
8.47500	0.079
8.47667	0.076
8.47833	0.066
8.48000	0.065
8.48167	0.079
8.48333	0.081
8.48500	0.068
8.48667	0.063
8.48833	0.079
8.49000	0.082
8.49167	0.067
8.49333	0.063
8.49500	0.077
8.49667	0.081
8.49833	0.074
8.50000	0.073
8.50167	0.086
8.50333	0.091
8.50500	0.078
8.50667	0.073
8.50833	0.090
8.51000	0.094
8.51167	0.083
8.51333	0.072
8.51500	0.084
8.51667	0.086
8.51833	0.074
8.52000	0.065
8.52167	0.080
8.52333	0.086
8.52500	0.078
8.52667	0.068
8.52833	0.083
8.53000	0.087
8.53167	0.078
8.53333	0.067
8.53500	0.081
8.53667	0.086
8.53833	0.079
8.54000	0.070
8.54167	0.083
8.54333	0.087
8.54500	0.081
8.54667	0.071
8.54833	0.083
8.55000	0.089
8.55167	0.080
8.55333	0.070
8.55500	0.084
8.55667	0.089
8.55833	0.080
8.56000	0.070
8.56167	0.083
8.56333	0.089
8.56500	0.083
8.56667	0.069
8.56833	0.081
8.57000	0.086
8.57167	0.079
8.57333	0.067
8.57500	0.082
8.57667	0.090
8.57833	0.083
8.58000	0.070
8.58167	0.081
8.58333	0.090
8.58500	0.085
8.58667	0.070
8.58833	0.080
8.59000	0.088
8.59167	0.078
8.59333	0.063
8.59500	0.075
8.59667	0.083
8.59833	0.073
8.60000	0.057
8.60167	0.070
8.60333	0.078
8.60500	0.075
8.60667	0.063
8.60833	0.073
8.61000	0.084
8.61167	0.078
8.61333	0.064
8.61500	0.075
8.61667	0.089
8.61833	0.084
8.62000	0.068
8.62167	0.077
8.62333	0.087
8.62500	0.082
8.62667	0.068
8.62833	0.073
8.63000	0.088
8.63167	0.088
8.63333	0.074
8.63500	0.076
8.63667	0.087
8.63833	0.084
8.64000	0.076
8.64167	0.081
8.64333	0.096
8.64500	0.090
8.64667	0.073
8.64833	0.079
8.65000	0.094
8.65167	0.092
8.65333	0.075
8.65500	0.078
8.65667	0.089
8.65833	0.085
8.66000	0.076
8.66167	0.078
8.66333	0.087
8.66500	0.087
8.66667	0.076
8.66833	0.078
8.67000	0.093
8.67167	0.090
8.67333	0.071
8.67500	0.070
8.67667	0.086
8.67833	0.091
8.68000	0.080
8.68167	0.073
8.68333	0.082
8.68500	0.084
8.68667	0.072
8.68833	0.071
8.69000	0.085
8.69167	0.087
8.69333	0.075
8.69500	0.072
8.69667	0.085
8.69833	0.086
8.70000	0.074
8.70167	0.072
8.70333	0.088
8.70500	0.091
8.70667	0.080
8.70833	0.073
8.71000	0.087
8.71167	0.092
8.71333	0.080
8.71500	0.076
8.71667	0.092
8.71833	0.094
8.72000	0.081
8.72167	0.073
8.72333	0.090
8.72500	0.096
8.72667	0.084
8.72833	0.078
8.73000	0.093
8.73167	0.096
8.73333	0.082
8.73500	0.076
8.73667	0.092
8.73833	0.097
8.74000	0.084
8.74167	0.076
8.74333	0.093
8.74500	0.094
8.74667	0.084
8.74833	0.073
8.75000	0.088
8.75167	0.093
8.75333	0.084
8.75500	0.073
8.75667	0.085
8.75833	0.093
8.76000	0.085
8.76167	0.076
8.76333	0.091
8.76500	0.095
8.76667	0.088
8.76833	0.080
8.77000	0.096
8.77167	0.103
8.77333	0.094
8.77500	0.080
8.77667	0.088
8.77833	0.094
8.78000	0.089
8.78167	0.081
8.78333	0.095
8.78500	0.100
8.78667	0.090
8.78833	0.076
8.79000	0.090
8.79167	0.099
8.79333	0.093
8.79500	0.083
8.79667	0.094
8.79833	0.103
8.80000	0.095
8.80167	0.081
8.80333	0.090
8.80500	0.101
8.80667	0.092
8.80833	0.080
8.81000	0.086
8.81167	0.093
8.81333	0.086
8.81500	0.072
8.81667	0.081
8.81833	0.096
8.82000	0.092
8.82167	0.080
8.82333	0.085
8.82500	0.095
8.82667	0.087
8.82833	0.073
8.83000	0.076
8.83167	0.086
8.83333	0.083
8.83500	0.070
8.83667	0.076
8.83833	0.088
8.84000	0.085
8.84167	0.074
8.84333	0.078
8.84500	0.091
8.84667	0.089
8.84833	0.077
8.85000	0.085
8.85167	0.098
8.85333	0.094
8.85500	0.079
8.85667	0.079
8.85833	0.093
8.86000	0.092
8.86167	0.080
8.86333	0.083
8.86500	0.098
8.86667	0.097
8.86833	0.086
8.87000	0.087
8.87167	0.100
8.87333	0.099
8.87500	0.084
8.87667	0.084
8.87833	0.098
8.88000	0.097
8.88167	0.088
8.88333	0.090
8.88500	0.099
8.88667	0.099
8.88833	0.086
8.89000	0.083
8.89167	0.095
8.89333	0.093
8.89500	0.079
8.89667	0.075
8.89833	0.087
8.90000	0.087
8.90167	0.078
8.90333	0.082
8.90500	0.098
8.90667	0.098
8.90833	0.088
8.91000	0.087
8.91167	0.099
8.91333	0.097
8.91500	0.080
8.91667	0.076
8.91833	0.090
8.92000	0.093
8.92167	0.082
8.92333	0.077
8.92500	0.092
8.92667	0.094
8.92833	0.085
8.93000	0.083
8.93167	0.095
8.93333	0.098
8.93500	0.087
8.93667	0.078
8.93833	0.089
8.94000	0.094
8.94167	0.084
8.94333	0.075
8.94500	0.088
8.94667	0.089
8.94833	0.081
8.95000	0.076
8.95167	0.089
8.95333	0.093
8.95500	0.083
8.95667	0.074
8.95833	0.088
8.96000	0.090
8.96167	0.081
8.96333	0.074
8.96500	0.088
8.96667	0.092
8.96833	0.083
8.97000	0.074
8.97167	0.086
8.97333	0.092
8.97500	0.081
8.97667	0.074
8.97833	0.090
8.98000	0.097
8.98167	0.088
8.98333	0.076
8.98500	0.083
8.98667	0.086
8.98833	0.076
8.99000	0.066
8.99167	0.079
8.99333	0.085
8.99500	0.076
8.99667	0.067
8.99833	0.078
9.00000	0.087
9.00167	0.085
9.00333	0.079
9.00500	0.090
9.00667	0.100
9.00833	0.094
9.01000	0.084
9.01167	0.093
9.01333	0.103
9.01500	0.097
9.01667	0.083
9.01833	0.089
9.02000	0.100
9.02167	0.092
9.02333	0.077
9.02500	0.085
9.02667	0.093
9.02833	0.084
9.03000	0.074
9.03167	0.082
9.03333	0.094
9.03500	0.091
9.03667	0.084
9.03833	0.091
9.04000	0.099
9.04167	0.097
9.04333	0.084
9.04500	0.089
9.04667	0.099
9.04833	0.093
9.05000	0.086
9.05167	0.092
9.05333	0.101
9.05500	0.100
9.05667	0.085
9.05833	0.089
9.06000	0.099
9.06167	0.096
9.06333	0.082
9.06500	0.084
9.06667	0.095
9.06833	0.093
9.07000	0.080
9.07167	0.085
9.07333	0.097
9.07500	0.093
9.07667	0.079
9.07833	0.083
9.08000	0.096
9.08167	0.096
9.08333	0.083
9.08500	0.088
9.08667	0.102
9.08833	0.102
9.09000	0.086
9.09167	0.087
9.09333	0.096
9.09500	0.093
9.09667	0.078
9.09833	0.077
9.10000	0.089
9.10167	0.090
9.10333	0.077
9.10500	0.080
9.10667	0.098
9.10833	0.100
9.11000	0.085
9.11167	0.082
9.11333	0.091
9.11500	0.091
9.11667	0.079
9.11833	0.073
9.12000	0.083
9.12167	0.087
9.12333	0.074
9.12500	0.070
9.12667	0.085
9.12833	0.088
9.13000	0.075
9.13167	0.072
9.13333	0.085
9.13500	0.087
9.13667	0.078
9.13833	0.075
9.14000	0.088
9.14167	0.093
9.14333	0.081
9.14500	0.075
9.14667	0.085
9.14833	0.085
9.15000	0.077
9.15167	0.071
9.15333	0.083
9.15500	0.087
9.15667	0.077
9.15833	0.068
9.16000	0.080
9.16167	0.082
9.16333	0.072
9.16500	0.066
9.16667	0.078
9.16833	0.082
9.17000	0.075
9.17167	0.069
9.17333	0.083
9.17500	0.087
9.17667	0.075
9.17833	0.068
9.18000	0.079
9.18167	0.085
9.18333	0.079
9.18500	0.071
9.18667	0.083
9.18833	0.090
9.19000	0.083
9.19167	0.071
9.19333	0.082
9.19500	0.086
9.19667	0.077
9.19833	0.064
9.20000	0.075
9.20167	0.081
9.20333	0.077
9.20500	0.071
9.20667	0.083
9.20833	0.089
9.21000	0.081
9.21167	0.070
9.21333	0.083
9.21500	0.090
9.21667	0.081
9.21833	0.068
9.22000	0.078
9.22167	0.088
9.22333	0.083
9.22500	0.069
9.22667	0.077
9.22833	0.086
9.23000	0.080
9.23167	0.065
9.23333	0.079
9.23500	0.090
9.23667	0.088
9.23833	0.077
9.24000	0.085
9.24167	0.091
9.24333	0.084
9.24500	0.067
9.24667	0.076
9.24833	0.084
9.25000	0.083
9.25167	0.072
9.25333	0.082
9.25500	0.091
9.25667	0.086
9.25833	0.073
9.26000	0.084
9.26167	0.093
9.26333	0.088
9.26500	0.073
9.26667	0.079
9.26833	0.092
9.27000	0.089
9.27167	0.073
9.27333	0.078
9.27500	0.088
9.27667	0.084
9.27833	0.070
9.28000	0.078
9.28167	0.090
9.28333	0.089
9.28500	0.072
9.28667	0.075
9.28833	0.087
9.29000	0.086
9.29167	0.067
9.29333	0.072
9.29500	0.085
9.29667	0.082
9.29833	0.071
9.30000	0.077
9.30167	0.093
9.30333	0.092
9.30500	0.076
9.30667	0.078
9.30833	0.088
9.31000	0.085
9.31167	0.072
9.31333	0.071
9.31500	0.087
9.31667	0.087
9.31833	0.073
9.32000	0.073
9.32167	0.087
9.32333	0.086
9.32500	0.072
9.32667	0.072
9.32833	0.085
9.33000	0.085
9.33167	0.070
9.33333	0.066
9.33500	0.081
9.33667	0.083
9.33833	0.073
9.34000	0.071
9.34167	0.085
9.34333	0.088
9.34500	0.078
9.34667	0.072
9.34833	0.087
9.35000	0.092
9.35167	0.078
9.35333	0.074
9.35500	0.088
9.35667	0.089
9.35833	0.079
9.36000	0.074
9.36167	0.088
9.36333	0.093
9.36500	0.084
9.36667	0.074
9.36833	0.088
9.37000	0.091
9.37167	0.082
9.37333	0.077
9.37500	0.095
9.37667	0.099
9.37833	0.088
9.38000	0.075
9.38167	0.088
9.38333	0.096
9.38500	0.088
9.38667	0.083
9.38833	0.097
9.39000	0.100
9.39167	0.089
9.39333	0.078
9.39500	0.090
9.39667	0.096
9.39833	0.086
9.40000	0.077
9.40167	0.093
9.40333	0.098
9.40500	0.088
9.40667	0.074
9.40833	0.086
9.41000	0.094
9.41167	0.089
9.41333	0.080
9.41500	0.094
9.41667	0.100
9.41833	0.090
9.42000	0.077
9.42167	0.090
9.42333	0.096
9.42500	0.090
9.42667	0.080
9.42833	0.091
9.43000	0.097
9.43167	0.092
9.43333	0.080
9.43500	0.094
9.43667	0.099
9.43833	0.090
9.44000	0.073
9.44167	0.082
9.44333	0.091
9.44500	0.084
9.44667	0.074
9.44833	0.086
9.45000	0.097
9.45167	0.093
9.45333	0.080
9.45500	0.090
9.45667	0.098
9.45833	0.091
9.46000	0.075
9.46167	0.083
9.46333	0.097
9.46500	0.093
9.46667	0.077
9.46833	0.085
9.47000	0.096
9.47167	0.092
9.47333	0.077
9.47500	0.080
9.47667	0.090
9.47833	0.090
9.48000	0.078
9.48167	0.083
9.48333	0.095
9.48500	0.094
9.48667	0.079
9.48833	0.083
9.49000	0.094
9.49167	0.091
9.49333	0.077
9.49500	0.082
9.49667	0.098
9.49833	0.097
9.50000	0.081
9.50167	0.084
9.50333	0.099
9.50500	0.095
9.50667	0.083
9.50833	0.086
9.51000	0.099
9.51167	0.096
9.51333	0.082
9.51500	0.082
9.51667	0.096
9.51833	0.095
9.52000	0.080
9.52167	0.079
9.52333	0.094
9.52500	0.093
9.52667	0.080
9.52833	0.077
9.53000	0.090
9.53167	0.089
9.53333	0.077
9.53500	0.070
9.53667	0.083
9.53833	0.084
9.54000	0.071
9.54167	0.070
9.54333	0.086
9.54500	0.086
9.54667	0.072
9.54833	0.067
9.55000	0.083
9.55167	0.086
9.55333	0.077
9.55500	0.071
9.55667	0.085
9.55833	0.090
9.56000	0.081
9.56167	0.072
9.56333	0.088
9.56500	0.087
9.56667	0.074
9.56833	0.070
9.57000	0.087
9.57167	0.089
9.57333	0.079
9.57500	0.073
9.57667	0.087
9.57833	0.092
9.58000	0.084
9.58167	0.078
9.58333	0.093
9.58500	0.093
9.58667	0.082
9.58833	0.074
9.59000	0.088
9.59167	0.092
9.59333	0.086
9.59500	0.076
9.59667	0.087
9.59833	0.087
9.60000	0.077
9.60167	0.070
9.60333	0.087
9.60500	0.092
9.60667	0.085
9.60833	0.077
9.61000	0.090
9.61167	0.096
9.61333	0.088
9.61500	0.078
9.61667	0.089
9.61833	0.094
9.62000	0.087
9.62167	0.077
9.62333	0.088
9.62500	0.097
9.62667	0.091
9.62833	0.077
9.63000	0.090
9.63167	0.096
9.63333	0.086
9.63500	0.076
9.63667	0.086
9.63833	0.088
9.64000	0.081
9.64167	0.070
9.64333	0.084
9.64500	0.090
9.64667	0.084
9.64833	0.073
9.65000	0.086
9.65167	0.097
9.65333	0.089
9.65500	0.080
9.65667	0.092
9.65833	0.102
9.66000	0.092
9.66167	0.079
9.66333	0.085
9.66500	0.091
9.66667	0.084
9.66833	0.070
9.67000	0.075
9.67167	0.090
9.67333	0.090
9.67500	0.081
9.67667	0.085
9.67833	0.093
9.68000	0.087
9.68167	0.074
9.68333	0.081
9.68500	0.094
9.68667	0.092
9.68833	0.079
9.69000	0.086
9.69167	0.099
9.69333	0.094
9.69500	0.079
9.69667	0.083
9.69833	0.097
9.70000	0.094
9.70167	0.083
9.70333	0.084
9.70500	0.095
9.70667	0.089
9.70833	0.077
9.71000	0.081
9.71167	0.093
9.71333	0.085
9.71500	0.071
9.71667	0.076
9.71833	0.091
9.72000	0.090
9.72167	0.076
9.72333	0.075
9.72500	0.089
9.72667	0.088
9.72833	0.081
9.73000	0.083
9.73167	0.099
9.73333	0.096
9.73500	0.088
9.73667	0.088
9.73833	0.101
9.74000	0.099
9.74167	0.086
9.74333	0.083
9.74500	0.094
9.74667	0.091
9.74833	0.077
9.75000	0.075
9.75167	0.093
9.75333	0.093
9.75500	0.081
9.75667	0.078
9.75833	0.093
9.76000	0.092
9.76167	0.079
9.76333	0.077
9.76500	0.091
9.76667	0.093
9.76833	0.084
9.77000	0.079
9.77167	0.091
9.77333	0.094
9.77500	0.082
9.77667	0.076
9.77833	0.090
9.78000	0.095
9.78167	0.087
9.78333	0.083
9.78500	0.096
9.78667	0.098
9.78833	0.087
9.79000	0.081
9.79167	0.095
9.79333	0.101
9.79500	0.095
9.79667	0.089
9.79833	0.101
9.80000	0.103
9.80167	0.089
9.80333	0.080
9.80500	0.091
9.80667	0.097
9.80833	0.087
9.81000	0.077
9.81167	0.091
9.81333	0.095
9.81500	0.085
9.81667	0.080
9.81833	0.096
9.82000	0.103
9.82167	0.092
9.82333	0.082
9.82500	0.092
9.82667	0.100
9.82833	0.095
9.83000	0.086
9.83167	0.098
9.83333	0.106
9.83500	0.100
9.83667	0.085
9.83833	0.094
9.84000	0.098
9.84167	0.086
9.84333	0.074
9.84500	0.086
9.84667	0.096
9.84833	0.088
9.85000	0.079
9.85167	0.089
9.85333	0.095
9.85500	0.092
9.85667	0.081
9.85833	0.090
9.86000	0.101
9.86167	0.094
9.86333	0.084
9.86500	0.094
9.86667	0.104
9.86833	0.098
9.87000	0.084
9.87167	0.092
9.87333	0.102
9.87500	0.097
9.87667	0.085
9.87833	0.093
9.88000	0.103
9.88167	0.098
9.88333	0.087
9.88500	0.095
9.88667	0.103
9.88833	0.096
9.89000	0.084
9.89167	0.090
9.89333	0.099
9.89500	0.096
9.89667	0.084
9.89833	0.092
9.90000	0.103
9.90167	0.098
9.90333	0.087
9.90500	0.093
9.90667	0.104
9.90833	0.097
9.91000	0.083
9.91167	0.089
9.91333	0.098
9.91500	0.097
9.91667	0.084
9.91833	0.088
9.92000	0.099
9.92167	0.097
9.92333	0.089
9.92500	0.095
9.92667	0.104
9.92833	0.103
9.93000	0.092
9.93167	0.098
9.93333	0.109
9.93500	0.110
9.93667	0.096
9.93833	0.093
9.94000	0.102
9.94167	0.103
9.94333	0.093
9.94500	0.093
9.94667	0.106
9.94833	0.104
9.95000	0.090
9.95167	0.095
9.95333	0.105
9.95500	0.106
9.95667	0.094
9.95833	0.093
9.96000	0.106
9.96167	0.105
9.96333	0.089
9.96500	0.088
9.96667	0.100
9.96833	0.099
9.97000	0.089
9.97167	0.089
9.97333	0.103
9.97500	0.109
9.97667	0.098
9.97833	0.092
9.98000	0.103
9.98167	0.106
9.98333	0.098
9.98500	0.099
9.98667	0.110
9.98833	0.113
9.99000	0.102
9.99167	0.096
9.99333	0.107
9.99500	0.110
9.99667	0.097
9.99833	0.092
10.00000	0.103
10.00167	0.106
10.00333	0.097
10.00500	0.090
10.00667	0.107
10.00833	0.111
10.01000	0.102
10.01167	0.094
10.01333	0.105
10.01500	0.107
10.01667	0.100
10.01833	0.096
10.02000	0.113
10.02167	0.118
10.02333	0.108
10.02500	0.097
10.02667	0.108
10.02833	0.112
10.03000	0.099
10.03167	0.092
10.03333	0.106
10.03500	0.114
10.03667	0.104
10.03833	0.094
10.04000	0.110
10.04167	0.114
10.04333	0.103
10.04500	0.091
10.04667	0.101
10.04833	0.111
10.05000	0.105
10.05167	0.093
10.05333	0.102
10.05500	0.109
10.05667	0.102
10.05833	0.087
10.06000	0.098
10.06167	0.106
10.06333	0.098
10.06500	0.090
10.06667	0.102
10.06833	0.112
10.07000	0.110
10.07167	0.098
10.07333	0.108
10.07500	0.115
10.07667	0.112
10.07833	0.099
10.08000	0.111
10.08167	0.117
10.08333	0.112
10.08500	0.097
10.08667	0.107
10.08833	0.116
10.09000	0.113
10.09167	0.102
10.09333	0.109
10.09500	0.118
10.09667	0.112
10.09833	0.095
10.10000	0.108
10.10167	0.118
10.10333	0.113
10.10500	0.098
10.10667	0.107
10.10833	0.115
10.11000	0.107
10.11167	0.093
10.11333	0.102
10.11500	0.113
10.11667	0.115
10.11833	0.104
10.12000	0.113
10.12167	0.121
10.12333	0.117
10.12500	0.102
10.12667	0.107
10.12833	0.117
10.13000	0.116
10.13167	0.101
10.13333	0.103
10.13500	0.113
10.13667	0.111
10.13833	0.097
10.14000	0.102
10.14167	0.115
10.14333	0.116
10.14500	0.102
10.14667	0.104
10.14833	0.116
10.15000	0.116
10.15167	0.105
10.15333	0.104
10.15500	0.117
10.15667	0.116
10.15833	0.102
10.16000	0.106
10.16167	0.117
10.16333	0.113
10.16500	0.096
10.16667	0.096
10.16833	0.110
10.17000	0.109
10.17167	0.096
10.17333	0.094
10.17500	0.108
10.17667	0.113
10.17833	0.103
10.18000	0.101
10.18167	0.113
10.18333	0.116
10.18500	0.108
10.18667	0.104
10.18833	0.118
10.19000	0.120
10.19167	0.109
10.19333	0.106
10.19500	0.120
10.19667	0.121
10.19833	0.107
10.20000	0.101
10.20167	0.116
10.20333	0.117
10.20500	0.104
10.20667	0.098
10.20833	0.111
10.21000	0.113
10.21167	0.098
10.21333	0.092
10.21500	0.107
10.21667	0.110
10.21833	0.096
10.22000	0.084
10.22167	0.100
10.22333	0.104
10.22500	0.094
10.22667	0.083
10.22833	0.100
10.23000	0.107
10.23167	0.097
10.23333	0.089
10.23500	0.104
10.23667	0.107
10.23833	0.097
10.24000	0.089
10.24167	0.105
10.24333	0.111
10.24500	0.101
10.24667	0.090
10.24833	0.105
10.25000	0.114
10.25167	0.108
10.25333	0.098
10.25500	0.112
10.25667	0.117
10.25833	0.108
10.26000	0.098
10.26167	0.109
10.26333	0.112
10.26500	0.102
10.26667	0.092
10.26833	0.106
10.27000	0.112
10.27167	0.105
10.27333	0.094
10.27500	0.107
10.27667	0.112
10.27833	0.104
10.28000	0.093
10.28167	0.106
10.28333	0.116
10.28500	0.108
10.28667	0.092
10.28833	0.104
10.29000	0.114
10.29167	0.112
10.29333	0.098
10.29500	0.109
10.29667	0.117
10.29833	0.109
10.30000	0.095
10.30167	0.106
10.30333	0.115
10.30500	0.108
10.30667	0.094
10.30833	0.105
10.31000	0.117
10.31167	0.113
10.31333	0.097
10.31500	0.106
10.31667	0.116
10.31833	0.109
10.32000	0.094
10.32167	0.099
10.32333	0.110
10.32500	0.110
10.32667	0.096
10.32833	0.100
10.33000	0.112
10.33167	0.112
10.33333	0.098
10.33500	0.105
10.33667	0.116
10.33833	0.112
10.34000	0.097
10.34167	0.101
10.34333	0.114
10.34500	0.109
10.34667	0.095
10.34833	0.097
10.35000	0.108
10.35167	0.106
10.35333	0.093
10.35500	0.093
10.35667	0.107
10.35833	0.104
10.36000	0.092
10.36167	0.093
10.36333	0.105
10.36500	0.103
10.36667	0.092
10.36833	0.098
10.37000	0.112
10.37167	0.113
10.37333	0.101
10.37500	0.102
10.37667	0.114
10.37833	0.114
10.38000	0.104
10.38167	0.102
10.38333	0.116
10.38500	0.116
10.38667	0.106
10.38833	0.103
10.39000	0.120
10.39167	0.118
10.39333	0.107
10.39500	0.102
10.39667	0.115
10.39833	0.117
10.40000	0.106
10.40167	0.101
10.40333	0.115
10.40500	0.120
10.40667	0.106
10.40833	0.100
10.41000	0.113
10.41167	0.111
10.41333	0.098
10.41500	0.094
10.41667	0.112
10.41833	0.120
10.42000	0.110
10.42167	0.104
10.42333	0.116
10.42500	0.113
10.42667	0.099
10.42833	0.090
10.43000	0.108
10.43167	0.115
10.43333	0.108
10.43500	0.103
10.43667	0.120
10.43833	0.123
10.44000	0.112
10.44167	0.102
10.44333	0.116
10.44500	0.115
10.44667	0.104
10.44833	0.095
10.45000	0.110
10.45167	0.114
10.45333	0.109
10.45500	0.101
10.45667	0.115
10.45833	0.120
10.46000	0.113
10.46167	0.102
10.46333	0.116
10.46500	0.123
10.46667	0.114
10.46833	0.100
10.47000	0.112
10.47167	0.122
10.47333	0.116
10.47500	0.104
10.47667	0.116
10.47833	0.125
10.48000	0.120
10.48167	0.109
10.48333	0.120
10.48500	0.126
10.48667	0.118
10.48833	0.104
10.49000	0.115
10.49167	0.119
10.49333	0.112
10.49500	0.102
10.49667	0.114
10.49833	0.121
10.50000	0.115
10.50167	0.103
10.50333	0.111
10.50500	0.118
10.50667	0.109
10.50833	0.093
10.51000	0.099
10.51167	0.108
10.51333	0.102
10.51500	0.088
10.51667	0.101
10.51833	0.116
10.52000	0.112
10.52167	0.098
10.52333	0.106
10.52500	0.115
10.52667	0.110
10.52833	0.101
10.53000	0.110
10.53167	0.126
